t,fl_shoulder_qdes,fl_shoulder_q,fl_shoulder_qd,fl_shoulder_kp,fl_shoulder_kd,fl_shoulder_iqsp,fl_shoulder_iqmeas,fl_shoulder_tauest,fl_shoulder_vbus,fl_shoulder_ibus,fl_hip_qdes,fl_hip_q,fl_hip_qd,fl_hip_kp,fl_hip_kd,fl_hip_iqsp,fl_hip_iqmeas,fl_hip_tauest,fl_hip_vbus,fl_hip_ibus,fl_knee_qdes,fl_knee_q,fl_knee_qd,fl_knee_kp,fl_knee_kd,fl_knee_iqsp,fl_knee_iqmeas,fl_knee_tauest,fl_knee_vbus,fl_knee_ibus,fr_shoulder_qdes,fr_shoulder_q,fr_shoulder_qd,fr_shoulder_kp,fr_shoulder_kd,fr_shoulder_iqsp,fr_shoulder_iqmeas,fr_shoulder_tauest,fr_shoulder_vbus,fr_shoulder_ibus,fr_hip_qdes,fr_hip_q,fr_hip_qd,fr_hip_kp,fr_hip_kd,fr_hip_iqsp,fr_hip_iqmeas,fr_hip_tauest,fr_hip_vbus,fr_hip_ibus,fr_knee_qdes,fr_knee_q,fr_knee_qd,fr_knee_kp,fr_knee_kd,fr_knee_iqsp,fr_knee_iqmeas,fr_knee_tauest,fr_knee_vbus,fr_knee_ibus,rl_shoulder_qdes,rl_shoulder_q,rl_shoulder_qd,rl_shoulder_kp,rl_shoulder_kd,rl_shoulder_iqsp,rl_shoulder_iqmeas,rl_shoulder_tauest,rl_shoulder_vbus,rl_shoulder_ibus,rl_hip_qdes,rl_hip_q,rl_hip_qd,rl_hip_kp,rl_hip_kd,rl_hip_iqsp,rl_hip_iqmeas,rl_hip_tauest,rl_hip_vbus,rl_hip_ibus,rl_knee_qdes,rl_knee_q,rl_knee_qd,rl_knee_kp,rl_knee_kd,rl_knee_iqsp,rl_knee_iqmeas,rl_knee_tauest,rl_knee_vbus,rl_knee_ibus,rr_shoulder_qdes,rr_shoulder_q,rr_shoulder_qd,rr_shoulder_kp,rr_shoulder_kd,rr_shoulder_iqsp,rr_shoulder_iqmeas,rr_shoulder_tauest,rr_shoulder_vbus,rr_shoulder_ibus,rr_hip_qdes,rr_hip_q,rr_hip_qd,rr_hip_kp,rr_hip_kd,rr_hip_iqsp,rr_hip_iqmeas,rr_hip_tauest,rr_hip_vbus,rr_hip_ibus,rr_knee_qdes,rr_knee_q,rr_knee_qd,rr_knee_kp,rr_knee_kd,rr_knee_iqsp,rr_knee_iqmeas,rr_knee_tauest,rr_knee_vbus,rr_knee_ibus
0.8000,0.0492,0.0243,0.0569,20.00,0.500,-0.686,-0.611,-0.046,23.47,0.01,0.1681,0.1550,0.7670,20.00,0.500,0.136,0.382,-0.001,23.38,-0.01,0.4835,0.2948,0.9063,20.00,0.500,-5.579,-4.945,-0.436,23.33,0.53,0.0034,-0.0244,0.0644,20.00,0.500,-0.945,-1.067,-0.057,23.54,0.03,0.5372,0.5399,0.9318,20.00,0.500,0.467,0.438,0.033,23.50,-0.02,0.2000,0.0342,0.8359,20.00,0.500,4.579,4.456,0.366,23.37,0.48,0.0317,-0.0001,0.0060,20.00,0.500,-1.047,-1.000,-0.078,23.46,0.03,0.2320,0.2236,0.8584,20.00,0.500,0.053,0.109,0.013,23.33,0.00,0.3743,0.2216,0.7580,20.00,0.500,-4.199,-4.150,-0.338,23.19,0.39,0.0358,-0.0005,-0.0105,20.00,0.500,1.068,1.082,0.081,23.37,0.03,0.2362,0.2465,0.8299,20.00,0.500,0.688,0.516,0.049,23.33,-0.01,0.4977,0.3154,0.5213,20.00,0.500,5.016,4.925,0.399,23.16,0.50
0.8100,0.0501,0.0262,0.1019,20.00,0.500,-0.723,-0.748,-0.062,23.39,0.02,0.1750,0.1609,0.6292,20.00,0.500,0.136,0.137,-0.019,23.30,-0.01,0.4947,0.3109,1.5729,20.00,0.500,-5.069,-4.371,-0.422,23.29,0.63,0.0043,-0.0234,0.1153,20.00,0.500,-0.920,-0.902,-0.069,23.49,0.03,0.5442,0.5498,0.9438,20.00,0.500,0.820,0.760,0.077,23.45,-0.01,0.2113,0.0421,0.8479,20.00,0.500,4.983,4.851,0.366,23.31,0.56,0.0325,-0.0000,0.0135,20.00,0.500,-1.120,-1.146,-0.090,23.41,0.03,0.2389,0.2324,0.8883,20.00,0.500,-0.399,-0.330,-0.027,23.25,-0.00,0.3856,0.2296,0.8044,20.00,0.500,-4.662,-4.652,-0.351,23.15,0.49,0.0367,-0.0004,-0.0030,20.00,0.500,1.198,1.207,0.094,23.30,0.03,0.2432,0.2536,0.7850,20.00,0.500,0.945,0.610,0.058,23.30,-0.02,0.5090,0.3235,0.7745,20.00,0.500,5.551,5.571,0.421,23.13,0.64
0.8200,0.0510,0.0262,0.1019,20.00,0.500,-0.723,-0.748,-0.062,23.39,0.02,0.1820,0.1665,0.5243,20.00,0.500,0.136,0.137,-0.019,23.30,-0.01,0.5061,0.3161,0.4479,20.00,0.500,-5.069,-4.371,-0.422,23.29,0.63,0.0051,-0.0205,0.2427,20.00,0.500,-0.920,-0.902,-0.069,23.49,0.03,0.5512,0.5582,0.8284,20.00,0.500,0.820,0.760,0.077,23.45,-0.01,0.2227,0.0532,1.1130,20.00,0.500,4.983,4.851,0.366,23.31,0.56,0.0334,0.0002,0.0180,20.00,0.500,-1.120,-1.146,-0.090,23.41,0.03,0.2459,0.2383,0.5797,20.00,0.500,-0.399,-0.330,-0.027,23.25,-0.00,0.3969,0.2348,0.5513,20.00,0.500,-4.662,-4.652,-0.351,23.15,0.49,0.0375,-0.0004,0.0105,20.00,0.500,1.198,1.207,0.094,23.30,0.03,0.2502,0.2602,0.5812,20.00,0.500,0.945,0.610,0.058,23.30,-0.02,0.5204,0.3235,0.7745,20.00,0.500,5.551,5.571,0.421,23.13,0.64
0.8300,0.0518,0.0274,0.1273,20.00,0.500,-0.723,-0.748,-0.062,23.39,0.02,0.1891,0.1771,1.1685,20.00,0.500,0.136,0.137,-0.019,23.30,-0.01,0.5176,0.3284,1.4815,20.00,0.500,-5.069,-4.371,-0.422,23.29,0.63,0.0060,-0.0185,0.2307,20.00,0.500,-0.920,-0.902,-0.069,23.49,0.03,0.5582,0.5695,1.1670,20.00,0.500,0.820,0.760,0.077,23.45,-0.01,0.2341,0.0662,1.2673,20.00,0.500,4.983,4.851,0.366,23.31,0.56,0.0343,0.0009,0.0839,20.00,0.500,-1.120,-1.146,-0.090,23.41,0.03,0.2530,0.2468,0.9228,20.00,0.500,-0.399,-0.330,-0.027,23.25,-0.00,0.4084,0.2454,1.1250,20.00,0.500,-4.662,-4.652,-0.351,23.15,0.49,0.0384,0.0001,0.0270,20.00,0.500,1.198,1.207,0.094,23.30,0.03,0.2572,0.2676,0.7445,20.00,0.500,0.945,0.610,0.058,23.30,-0.02,0.5318,0.3295,0.6457,20.00,0.500,5.551,5.571,0.421,23.13,0.64
0.8400,0.0527,0.0300,0.2846,20.00,0.500,-0.723,-0.748,-0.062,23.39,0.02,0.1962,0.1904,1.2479,20.00,0.500,0.136,0.137,-0.019,23.30,-0.01,0.5291,0.3480,1.6898,20.00,0.500,-5.069,-4.371,-0.422,23.29,0.63,0.0069,-0.0181,0.0644,20.00,0.500,-0.920,-0.902,-0.069,23.49,0.03,0.5653,0.5790,0.8104,20.00,0.500,0.820,0.760,0.077,23.45,-0.01,0.2457,0.0770,1.0366,20.00,0.500,4.983,4.851,0.366,23.31,0.56,0.0352,0.0011,-0.0000,20.00,0.500,-1.120,-1.146,-0.090,23.41,0.03,0.2601,0.2551,0.7400,20.00,0.500,-0.399,-0.330,-0.027,23.25,-0.00,0.4199,0.2569,1.1160,20.00,0.500,-4.662,-4.652,-0.351,23.15,0.49,0.0393,-0.0001,0.0030,20.00,0.500,1.198,1.207,0.094,23.30,0.03,0.2643,0.2760,0.9018,20.00,0.500,0.945,0.610,0.058,23.30,-0.02,0.5433,0.3399,1.0726,20.00,0.500,5.551,5.571,0.421,23.13,0.64
0.8500,0.0536,0.0311,0.0749,20.00,0.500,-0.723,-0.748,-0.062,23.39,0.02,0.2033,0.2003,0.9962,20.00,0.500,0.136,0.137,-0.019,23.30,-0.01,0.5407,0.3588,1.1804,20.00,0.500,-5.069,-4.371,-0.422,23.29,0.63,0.0078,-0.0153,0.3535,20.00,0.500,-0.920,-0.902,-0.069,23.49,0.03,0.5724,0.5881,0.9198,20.00,0.500,0.820,0.760,0.077,23.45,-0.01,0.2573,0.0892,1.2449,20.00,0.500,4.983,4.851,0.366,23.31,0.56,0.0361,0.0018,0.0974,20.00,0.500,-1.120,-1.146,-0.090,23.41,0.03,0.2672,0.2624,0.7745,20.00,0.500,-0.399,-0.330,-0.027,23.25,-0.00,0.4315,0.2661,0.9333,20.00,0.500,-4.662,-4.652,-0.351,23.15,0.49,0.0402,0.0000,0.0165,20.00,0.500,1.198,1.207,0.094,23.30,0.03,0.2715,0.2833,0.6516,20.00,0.500,0.945,0.610,0.058,23.30,-0.02,0.5550,0.3606,0.9198,20.00,0.500,5.551,5.571,0.421,23.13,0.64
0.8600,0.0545,0.0330,0.2292,20.00,0.500,-0.682,-0.826,-0.050,23.40,0.01,0.2105,0.2115,1.1385,20.00,0.500,-0.745,-0.361,-0.073,23.32,-0.06,0.5524,0.3735,1.3542,20.00,0.500,-4.949,-5.007,-0.395,23.26,0.52,0.0087,-0.0133,0.2487,20.00,0.500,-0.641,-0.727,-0.059,23.49,0.01,0.5796,0.5988,1.0606,20.00,0.500,1.367,1.321,0.108,23.46,0.01,0.2689,0.1016,1.1924,20.00,0.500,4.600,4.260,0.362,23.32,0.55,0.0370,0.0027,0.0779,20.00,0.500,-1.112,-1.222,-0.085,23.41,0.04,0.2744,0.2710,0.7940,20.00,0.500,-0.456,-0.279,-0.016,23.25,-0.00,0.4432,0.2768,1.0576,20.00,0.500,-4.769,-5.327,-0.370,23.15,0.55,0.0411,-0.0001,-0.0105,20.00,0.500,1.328,1.356,0.102,23.29,0.04,0.2787,0.2918,0.7984,20.00,0.500,0.866,0.870,0.082,23.28,-0.01,0.5666,0.3674,0.6217,20.00,0.500,6.157,6.075,0.465,23.10,0.73
0.8700,0.0554,0.0330,0.2292,20.00,0.500,-0.682,-0.826,-0.050,23.40,0.01,0.2177,0.2200,0.7790,20.00,0.500,-0.745,-0.361,-0.073,23.32,-0.06,0.5641,0.3832,1.0816,20.00,0.500,-4.949,-5.007,-0.395,23.26,0.52,0.0096,-0.0099,0.3221,20.00,0.500,-0.641,-0.727,-0.059,23.49,0.01,0.5869,0.6073,0.8808,20.00,0.500,1.367,1.321,0.108,23.46,0.01,0.2807,0.1125,1.1430,20.00,0.500,4.600,4.260,0.362,23.32,0.55,0.0379,0.0037,0.0944,20.00,0.500,-1.112,-1.222,-0.085,23.41,0.04,0.2816,0.2760,0.5693,20.00,0.500,-0.456,-0.279,-0.016,23.25,-0.00,0.4550,0.2859,0.9557,20.00,0.500,-4.769,-5.327,-0.370,23.15,0.55,0.0420,0.0005,0.0689,20.00,0.500,1.328,1.356,0.102,23.29,0.04,0.2859,0.2979,0.6636,20.00,0.500,0.866,0.870,0.082,23.28,-0.01,0.5784,0.3674,0.6217,20.00,0.500,6.157,6.075,0.465,23.10,0.73
0.8800,0.0563,0.0346,0.1468,20.00,0.500,-0.682,-0.826,-0.050,23.40,0.01,0.2250,0.2294,1.0606,20.00,0.500,-0.745,-0.361,-0.073,23.32,-0.06,0.5759,0.4019,1.8980,20.00,0.500,-4.949,-5.007,-0.395,23.26,0.52,0.0105,-0.0074,0.2052,20.00,0.500,-0.641,-0.727,-0.059,23.49,0.01,0.5941,0.6164,0.9602,20.00,0.500,1.367,1.321,0.108,23.46,0.01,0.2925,0.1269,1.4995,20.00,0.500,4.600,4.260,0.362,23.32,0.55,0.0388,0.0061,0.2232,20.00,0.500,-1.112,-1.222,-0.085,23.41,0.04,0.2889,0.2856,1.0067,20.00,0.500,-0.456,-0.279,-0.016,23.25,-0.00,0.4668,0.2997,1.4366,20.00,0.500,-4.769,-5.327,-0.370,23.15,0.55,0.0429,0.0028,0.2801,20.00,0.500,1.328,1.356,0.102,23.29,0.04,0.2932,0.3037,0.6591,20.00,0.500,0.866,0.870,0.082,23.28,-0.01,0.5902,0.3725,0.6247,20.00,0.500,6.157,6.075,0.465,23.10,0.73
0.8900,0.0572,0.0365,0.1828,20.00,0.500,-0.682,-0.826,-0.050,23.40,0.01,0.2323,0.2421,1.1999,20.00,0.500,-0.745,-0.361,-0.073,23.32,-0.06,0.5878,0.4195,1.7063,20.00,0.500,-4.949,-5.007,-0.395,23.26,0.52,0.0114,-0.0060,0.0644,20.00,0.500,-0.641,-0.727,-0.059,23.49,0.01,0.6014,0.6271,1.0187,20.00,0.500,1.367,1.321,0.108,23.46,0.01,0.3044,0.1425,1.4786,20.00,0.500,4.600,4.260,0.362,23.32,0.55,0.0397,0.0060,-0.0045,20.00,0.500,-1.112,-1.222,-0.085,23.41,0.04,0.2962,0.2932,0.6981,20.00,0.500,-0.456,-0.279,-0.016,23.25,-0.00,0.4786,0.3138,1.3497,20.00,0.500,-4.769,-5.327,-0.370,23.15,0.55,0.0438,0.0039,0.0554,20.00,0.500,1.328,1.356,0.102,23.29,0.04,0.3005,0.3131,0.9438,20.00,0.500,0.866,0.870,0.082,23.28,-0.01,0.6021,0.3875,1.6029,20.00,0.500,6.157,6.075,0.465,23.10,0.73
0.9000,0.0582,0.0376,0.1019,20.00,0.500,-0.682,-0.826,-0.050,23.40,0.01,0.2396,0.2503,0.8209,20.00,0.500,-0.745,-0.361,-0.073,23.32,-0.06,0.5997,0.4321,1.1804,20.00,0.500,-4.949,-5.007,-0.395,23.26,0.52,0.0123,-0.0052,0.1004,20.00,0.500,-0.641,-0.727,-0.059,23.49,0.01,0.6088,0.6354,0.7580,20.00,0.500,1.367,1.321,0.108,23.46,0.01,0.3163,0.1554,1.2449,20.00,0.500,4.600,4.260,0.362,23.32,0.55,0.0406,0.0073,0.1723,20.00,0.500,-1.112,-1.222,-0.085,23.41,0.04,0.3035,0.3007,0.7835,20.00,0.500,-0.456,-0.279,-0.016,23.25,-0.00,0.4906,0.3247,1.1070,20.00,0.500,-4.769,-5.327,-0.370,23.15,0.55,0.0447,0.0038,0.0285,20.00,0.500,1.328,1.356,0.102,23.29,0.04,0.3078,0.3223,0.9872,20.00,0.500,0.866,0.870,0.082,23.28,-0.01,0.6140,0.4139,1.3258,20.00,0.500,6.157,6.075,0.465,23.10,0.73
0.9100,0.0591,0.0397,0.1273,20.00,0.500,-0.581,-0.490,-0.091,23.37,0.01,0.2470,0.2604,0.9782,20.00,0.500,-1.042,-0.712,-0.054,23.30,-0.00,0.6117,0.4475,1.6329,20.00,0.500,-4.511,-4.813,-0.410,23.25,0.43,0.0133,-0.0008,0.3640,20.00,0.500,-0.250,-0.294,-0.030,23.47,0.01,0.6161,0.6435,0.7265,20.00,0.500,1.349,1.371,0.105,23.44,0.02,0.3283,0.1688,1.3542,20.00,0.500,4.236,4.185,0.354,23.30,0.51,0.0415,0.0100,0.1902,20.00,0.500,-0.884,-0.574,-0.068,23.39,0.03,0.3109,0.3085,0.7191,20.00,0.500,-0.440,-0.428,-0.009,23.22,-0.00,0.5025,0.3373,1.2988,20.00,0.500,-4.648,-4.599,-0.352,23.15,0.57,0.0457,0.0047,0.1079,20.00,0.500,1.242,1.582,0.098,23.29,0.03,0.3152,0.3303,0.8374,20.00,0.500,1.070,0.944,0.061,23.29,-0.01,0.6259,0.4271,1.2269,20.00,0.500,5.618,5.518,0.425,23.13,0.70
0.9200,0.0600,0.0397,0.1273,20.00,0.500,-0.581,-0.490,-0.091,23.37,0.01,0.2544,0.2683,0.7445,20.00,0.500,-1.042,-0.712,-0.054,23.30,-0.00,0.6237,0.4589,1.0336,20.00,0.500,-4.511,-4.813,-0.410,23.25,0.43,0.0142,0.0018,0.2262,20.00,0.500,-0.250,-0.294,-0.030,23.47,0.01,0.6235,0.6493,0.6457,20.00,0.500,1.349,1.371,0.105,23.44,0.02,0.3403,0.1796,1.0276,20.00,0.500,4.236,4.185,0.354,23.30,0.51,0.0424,0.0113,0.1303,20.00,0.500,-0.884,-0.574,-0.068,23.39,0.03,0.3183,0.3147,0.6576,20.00,0.500,-0.440,-0.428,-0.009,23.22,-0.00,0.5145,0.3506,1.3198,20.00,0.500,-4.648,-4.599,-0.352,23.15,0.57,0.0466,0.0047,0.1079,20.00,0.500,1.242,1.582,0.098,23.29,0.03,0.3225,0.3372,0.6861,20.00,0.500,1.070,0.944,0.061,23.29,-0.01,0.6380,0.4271,1.2269,20.00,0.500,5.618,5.518,0.425,23.13,0.70
0.9300,0.0609,0.0412,0.1708,20.00,0.500,-0.581,-0.490,-0.091,23.37,0.01,0.2618,0.2778,0.9602,20.00,0.500,-1.042,-0.712,-0.054,23.30,-0.00,0.6357,0.4762,1.9774,20.00,0.500,-4.511,-4.813,-0.410,23.25,0.43,0.0151,0.0042,0.1408,20.00,0.500,-0.250,-0.294,-0.030,23.47,0.01,0.6309,0.6583,0.9617,20.00,0.500,1.349,1.371,0.105,23.44,0.02,0.3523,0.1937,1.5400,20.00,0.500,4.236,4.185,0.354,23.30,0.51,0.0434,0.0141,0.2442,20.00,0.500,-0.884,-0.574,-0.068,23.39,0.03,0.3257,0.3233,0.9303,20.00,0.500,-0.440,-0.428,-0.009,23.22,-0.00,0.5266,0.3666,1.6703,20.00,0.500,-4.648,-4.599,-0.352,23.15,0.57,0.0475,0.0084,0.2906,20.00,0.500,1.242,1.582,0.098,23.29,0.03,0.3300,0.3449,0.7685,20.00,0.500,1.070,0.944,0.061,23.29,-0.01,0.6500,0.4360,0.9857,20.00,0.500,5.618,5.518,0.425,23.13,0.70
0.9400,0.0619,0.0440,0.0120,20.00,0.500,-0.581,-0.490,-0.091,23.37,0.01,0.2692,0.2873,0.9048,20.00,0.500,-1.042,-0.712,-0.054,23.30,-0.00,0.6478,0.4937,1.5070,20.00,0.500,-4.511,-4.813,-0.410,23.25,0.43,0.0160,0.0055,0.1798,20.00,0.500,-0.250,-0.294,-0.030,23.47,0.01,0.6384,0.6680,0.8404,20.00,0.500,1.349,1.371,0.105,23.44,0.02,0.3644,0.2107,1.5430,20.00,0.500,4.236,4.185,0.354,23.30,0.51,0.0443,0.0148,0.0674,20.00,0.500,-0.884,-0.574,-0.068,23.39,0.03,0.3332,0.3319,0.8134,20.00,0.500,-0.440,-0.428,-0.009,23.22,-0.00,0.5387,0.3833,1.5639,20.00,0.500,-4.648,-4.599,-0.352,23.15,0.57,0.0484,0.0101,0.1243,20.00,0.500,1.242,1.582,0.098,23.29,0.03,0.3374,0.3531,0.8614,20.00,0.500,1.070,0.944,0.061,23.29,-0.01,0.6621,0.4703,1.4980,20.00,0.500,5.618,5.518,0.425,23.13,0.70
0.9500,0.0628,0.0444,0.0330,20.00,0.500,-0.581,-0.490,-0.091,23.37,0.01,0.2767,0.2942,0.6996,20.00,0.500,-1.042,-0.712,-0.054,23.30,-0.00,0.6599,0.5074,1.3917,20.00,0.500,-4.511,-4.813,-0.410,23.25,0.43,0.0170,0.0070,0.1004,20.00,0.500,-0.250,-0.294,-0.030,23.47,0.01,0.6458,0.6750,0.6337,20.00,0.500,1.349,1.371,0.105,23.44,0.02,0.3765,0.2254,1.4830,20.00,0.500,4.236,4.185,0.354,23.30,0.51,0.0452,0.0164,0.1768,20.00,0.500,-0.884,-0.574,-0.068,23.39,0.03,0.3406,0.3398,0.7955,20.00,0.500,-0.440,-0.428,-0.009,23.22,-0.00,0.5508,0.3967,1.3842,20.00,0.500,-4.648,-4.599,-0.352,23.15,0.57,0.0494,0.0109,0.1228,20.00,0.500,1.242,1.582,0.098,23.29,0.03,0.3449,0.3611,0.7670,20.00,0.500,1.070,0.944,0.061,23.29,-0.01,0.6742,0.4834,1.3557,20.00,0.500,5.618,5.518,0.425,23.13,0.70
0.9600,0.0637,0.0455,0.1333,20.00,0.500,-0.577,-1.095,-0.035,23.43,0.01,0.2842,0.2995,0.4929,20.00,0.500,-0.856,-0.896,-0.055,23.34,0.00,0.6721,0.5200,1.2344,20.00,0.500,-4.236,-4.980,-0.284,23.27,0.41,0.0179,0.0087,0.1962,20.00,0.500,-0.212,-0.279,-0.017,23.51,0.00,0.6533,0.6801,0.5872,20.00,0.500,1.197,1.167,0.087,23.48,0.01,0.3887,0.2375,1.1640,20.00,0.500,4.114,4.268,0.303,23.32,0.46,0.0462,0.0185,0.1858,20.00,0.500,-0.800,-1.019,-0.067,23.42,0.03,0.3481,0.3477,0.7235,20.00,0.500,-0.514,-0.434,-0.034,23.28,-0.00,0.5629,0.4129,1.5669,20.00,0.500,-3.862,-3.770,-0.299,23.17,0.44,0.0503,0.0141,0.3086,20.00,0.500,0.909,0.898,0.067,23.32,0.04,0.3523,0.3693,0.7865,20.00,0.500,0.991,0.922,0.075,23.34,-0.01,0.6863,0.4990,1.5130,20.00,0.500,5.026,5.361,0.378,23.15,0.65
0.9700,0.0647,0.0476,0.1768,20.00,0.500,-0.577,-1.095,-0.035,23.43,0.01,0.2916,0.3043,0.4404,20.00,0.500,-0.856,-0.896,-0.055,23.34,0.00,0.6842,0.5349,1.4815,20.00,0.500,-4.236,-4.980,-0.284,23.27,0.41,0.0188,0.0099,0.1124,20.00,0.500,-0.212,-0.279,-0.017,23.51,0.00,0.6608,0.6845,0.3685,20.00,0.500,1.197,1.167,0.087,23.48,0.01,0.4008,0.2467,0.9273,20.00,0.500,4.114,4.268,0.303,23.32,0.46,0.0471,0.0201,0.1363,20.00,0.500,-0.800,-1.019,-0.067,23.42,0.03,0.3556,0.3512,0.3565,20.00,0.500,-0.514,-0.434,-0.034,23.28,-0.00,0.5751,0.4242,1.1415,20.00,0.500,-3.862,-3.770,-0.299,23.17,0.44,0.0512,0.0156,0.1243,20.00,0.500,0.909,0.898,0.067,23.32,0.04,0.3598,0.3752,0.6127,20.00,0.500,0.991,0.922,0.075,23.34,-0.01,0.6985,0.5107,1.1969,20.00,0.500,5.026,5.361,0.378,23.15,0.65
0.9800,0.0656,0.0476,0.1768,20.00,0.500,-0.577,-1.095,-0.035,23.43,0.01,0.2991,0.3113,0.7550,20.00,0.500,-0.856,-0.896,-0.055,23.34,0.00,0.6964,0.5470,1.2284,20.00,0.500,-4.236,-4.980,-0.284,23.27,0.41,0.0198,0.0122,0.2966,20.00,0.500,-0.212,-0.279,-0.017,23.51,0.00,0.6683,0.6907,0.7086,20.00,0.500,1.197,1.167,0.087,23.48,0.01,0.4130,0.2608,1.5445,20.00,0.500,4.114,4.268,0.303,23.32,0.46,0.0480,0.0226,0.3101,20.00,0.500,-0.800,-1.019,-0.067,23.42,0.03,0.3631,0.3586,0.7835,20.00,0.500,-0.514,-0.434,-0.034,23.28,-0.00,0.5873,0.4403,1.6628,20.00,0.500,-3.862,-3.770,-0.299,23.17,0.44,0.0522,0.0176,0.2277,20.00,0.500,0.909,0.898,0.067,23.32,0.04,0.3673,0.3814,0.6516,20.00,0.500,0.991,0.922,0.075,23.34,-0.01,0.7107,0.5107,1.1969,20.00,0.500,5.026,5.361,0.378,23.15,0.65
0.9900,0.0665,0.0488,0.1109,20.00,0.500,-0.577,-1.095,-0.035,23.43,0.01,0.3066,0.3203,0.8269,20.00,0.500,-0.856,-0.896,-0.055,23.34,0.00,0.7086,0.5631,1.6299,20.00,0.500,-4.236,-4.980,-0.284,23.27,0.41,0.0207,0.0133,0.0854,20.00,0.500,-0.212,-0.279,-0.017,23.51,0.00,0.6758,0.6988,0.7101,20.00,0.500,1.197,1.167,0.087,23.48,0.01,0.4252,0.2785,1.7737,20.00,0.500,4.114,4.268,0.303,23.32,0.46,0.0490,0.0231,0.0120,20.00,0.500,-0.800,-1.019,-0.067,23.42,0.03,0.3705,0.3659,0.6711,20.00,0.500,-0.514,-0.434,-0.034,23.28,-0.00,0.5994,0.4577,1.6838,20.00,0.500,-3.862,-3.770,-0.299,23.17,0.44,0.0531,0.0197,0.1588,20.00,0.500,0.909,0.898,0.067,23.32,0.04,0.3748,0.3896,0.7625,20.00,0.500,0.991,0.922,0.075,23.34,-0.01,0.7229,0.5294,1.9474,20.00,0.500,5.026,5.361,0.378,23.15,0.65
1.0000,0.0675,0.0487,0.0075,20.00,0.500,-0.577,-1.095,-0.035,23.43,0.01,0.3141,0.3256,0.5138,20.00,0.500,-0.856,-0.896,-0.055,23.34,0.00,0.7208,0.5764,1.2613,20.00,0.500,-4.236,-4.980,-0.284,23.27,0.41,0.0216,0.0142,0.1034,20.00,0.500,-0.212,-0.279,-0.017,23.51,0.00,0.6833,0.7045,0.6516,20.00,0.500,1.197,1.167,0.087,23.48,0.01,0.4374,0.2944,1.4426,20.00,0.500,4.114,4.268,0.303,23.32,0.46,0.0499,0.0233,0.0360,20.00,0.500,-0.800,-1.019,-0.067,23.42,0.03,0.3780,0.3720,0.6516,20.00,0.500,-0.514,-0.434,-0.034,23.28,-0.00,0.6116,0.4712,1.3003,20.00,0.500,-3.862,-3.770,-0.299,23.17,0.44,0.0541,0.0203,0.0764,20.00,0.500,0.909,0.898,0.067,23.32,0.04,0.3823,0.3962,0.6576,20.00,0.500,0.991,0.922,0.075,23.34,-0.01,0.7350,0.5454,1.5190,20.00,0.500,5.026,5.361,0.378,23.15,0.65
1.0100,0.0684,0.0509,0.1318,20.00,0.500,-0.510,-0.378,-0.043,23.44,0.01,0.3216,0.3306,0.4659,20.00,0.500,-0.557,-1.502,-0.005,23.36,-0.00,0.7330,0.5918,1.5520,20.00,0.500,-3.751,-4.258,-0.317,23.34,0.38,0.0226,0.0155,0.1183,20.00,0.500,-0.188,-0.141,-0.016,23.54,0.00,0.6908,0.7077,0.2442,20.00,0.500,0.633,0.653,0.049,23.50,0.01,0.4495,0.3042,1.0516,20.00,0.500,4.064,3.864,0.331,23.36,0.45,0.0508,0.0249,0.2157,20.00,0.500,-0.844,-0.824,-0.063,23.47,0.02,0.3855,0.3791,0.6501,20.00,0.500,-0.255,-0.101,-0.014,23.31,-0.00,0.6238,0.4849,1.3632,20.00,0.500,-3.716,-4.191,-0.249,23.20,0.40,0.0550,0.0221,0.1947,20.00,0.500,0.927,0.794,0.070,23.38,0.03,0.3898,0.4019,0.5153,20.00,0.500,0.690,0.685,0.076,23.38,-0.00,0.7472,0.5764,1.5025,20.00,0.500,4.521,4.677,0.341,23.21,0.57
1.0200,0.0693,0.0509,0.1318,20.00,0.500,-0.510,-0.378,-0.043,23.44,0.01,0.3291,0.3338,0.4150,20.00,0.500,-0.557,-1.502,-0.005,23.36,-0.00,0.7452,0.6000,0.7730,20.00,0.500,-3.751,-4.258,-0.317,23.34,0.38,0.0235,0.0167,0.1153,20.00,0.500,-0.188,-0.141,-0.016,23.54,0.00,0.6983,0.7106,0.3685,20.00,0.500,0.633,0.653,0.049,23.50,0.01,0.4617,0.3158,1.1235,20.00,0.500,4.064,3.864,0.331,23.36,0.45,0.0518,0.0270,0.1798,20.00,0.500,-0.844,-0.824,-0.063,23.47,0.02,0.3930,0.3822,0.3011,20.00,0.500,-0.255,-0.101,-0.014,23.31,-0.00,0.6360,0.4964,1.1370,20.00,0.500,-3.716,-4.191,-0.249,23.20,0.40,0.0559,0.0237,0.1318,20.00,0.500,0.927,0.794,0.070,23.38,0.03,0.3973,0.4075,0.4973,20.00,0.500,0.690,0.685,0.076,23.38,-0.00,0.7594,0.5764,1.5025,20.00,0.500,4.521,4.677,0.341,23.21,0.57
